Year,File Name,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec aug-decOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch el dorado-ch quebec jan-junOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta feb-sepOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.ch kimball ne-ch delta oct-decOCR,,
2011,CA.2011.HW.cwmnw-alcan aOCR,,
2011,CA.2011.HW.cwmnw-alcan aOCR,,
2011,CA.2011.HW.cwmnw-alcan aOCR,,
2011,CA.2011.HW.cwmnw-alcan aOCR,,
2011,CA.2011.HW.cwmnw-alcan aOCR,,
2011,CA.2011.HW.cwmnw-alcan bOCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c1OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan c2OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d1OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan d2OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e1OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan e2OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f1OCR,,
2011,CA.2011.HW.cwmnw-alcan f2OCR,,
2011,CA.2011.HW.cwmnw-alcan f2OCR,,
2011,CA.2011.HW.cwmnw-alcan f2OCR,,
2011,CA.2011.HW.cwmnw-alcan gOCR,,
2011,CA.2011.HW.cwmnw-alcan gOCR,,
2011,CA.2011.HW.cwmnw-alcan gOCR,,
2011,CA.2011.HW.cwmnw-alcan gOCR,,
2011,CA.2011.HW.cwmnw-alcan gOCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan h1OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan- h2OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan h3OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i1OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan i2OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j1OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan j2OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
2011,CA.2011.HW.cwmnw-alcan k1OCR,,
